Temparature,Humidity,Moisture,Nitrogen,Potassium,Phosphorous,pH Value,Soil Condition,Fertilizer Name
32.64,77.53,39.18,12,0,34,5.267683331905791,Poor,20-20
27.61,71.93,41.84,18,0,29,10.055927362435334,Moderate,17-17-17
36.71,76.2,24.17,10,0,17,7.9827845437359155,Poor,14-35-14
31.72,71.9,41.1,14,2,38,10.31351674604698,Poor,20-20
38.33,70.83,45.85,1,14,17,6.189823003882726,Moderate,Urea
31.36,44.29,43.74,10,0,40,4.246387113096653,Moderate,17-17-17
31.97,57.04,39.26,23,0,26,8.710587896655213,Moderate,10-26-26
30.86,66.38,42.56,15,0,41,9.741910142257318,Moderate,14-35-14
29.81,63.42,20.0,12,0,37,8.790729423353795,Moderate,10-26-26
30.18,68.42,36.95,34,2,1,11.87211862266674,Moderate,17-17-17
25.23,62.86,38.43,41,0,4,7.4361929264935,Excellent,20-20
37.04,68.38,51.4,4,9,28,8.941332336098824,Poor,28-28
26.14,52.36,40.32,24,0,17,8.707786453774844,Good,14-35-14
25.71,49.13,33.26,5,10,31,7.420721526180084,Excellent,14-35-14
30.12,69.25,21.43,39,1,4,6.417705752909543,Moderate,28-28
27.34,63.01,48.83,21,2,23,4.844509872059316,Good,10-26-26
30.29,69.44,58.64,40,0,0,10.37004401835654,Poor,14-35-14
33.67,68.27,57.75,34,4,0,7.270186900387521,Moderate,DAP
34.7,66.76,69.2,7,14,16,9.574908328505929,Poor,20-20
34.38,60.73,50.97,9,11,8,6.907773715097198,Moderate,DAP
33.48,62.18,48.6,9,3,13,8.900650468673255,Moderate,20-20
33.6,60.98,68.08,13,10,30,6.844009593690533,Moderate,14-35-14
31.74,62.32,52.3,6,4,40,9.502670308055505,Poor,Urea
27.11,49.05,43.91,18,4,27,9.033748544495856,Good,20-20
29.56,70.11,44.74,44,0,0,8.690707198785834,Moderate,20-20
33.71,58.93,43.88,18,0,33,11.784943465499936,Moderate,DAP
21.93,44.5,63.49,15,1,7,11.62414740930346,Moderate,14-35-14
33.53,60.05,37.18,12,1,40,11.81281196834284,Moderate,20-20
25.31,51.61,33.05,17,0,40,8.725560452186743,Good,DAP
31.78,65.4,52.23,18,0,42,8.464546448571717,Poor,10-26-26
34.68,58.89,27.43,39,1,0,6.116844180674965,Good,28-28
39.75,60.73,38.94,11,0,42,5.8519336339108365,Moderate,17-17-17
22.69,51.37,61.27,8,0,19,4.612185010537512,Moderate,Urea
24.06,40.2,34.24,2,19,12,11.25434291962674,Good,10-26-26
38.25,74.83,48.66,36,0,3,5.323185074098859,Poor,17-17-17
40.0,64.51,51.07,36,0,0,9.93909586097426,Poor,28-28
35.73,71.25,45.65,12,3,30,11.580877173595384,Poor,20-20
31.33,52.44,48.45,40,0,2,6.467261460514881,Good,DAP
32.64,71.49,45.45,9,17,16,10.448542474594792,Poor,14-35-14
24.83,51.23,46.97,19,0,18,10.718165187514591,Good,28-28
30.57,73.76,66.01,18,0,39,5.111323070756799,Poor,17-17-17
27.61,52.18,38.91,36,0,3,11.053230907323693,Good,20-20
25.3,51.45,24.59,9,9,32,9.5681612922423,Moderate,17-17-17
31.71,58.44,35.47,14,0,34,6.624887375770217,Good,Urea
25.28,55.82,32.12,6,12,13,10.997141427591815,Good,10-26-26
29.97,58.25,31.86,38,0,0,8.506454229874311,Good,28-28
32.38,58.5,45.02,8,0,38,8.699841561207958,Moderate,20-20
30.69,59.44,51.07,26,0,17,7.147314435528361,Moderate,10-26-26
33.71,71.14,43.81,37,0,4,4.896174195996179,Poor,17-17-17
26.91,52.52,30.81,17,3,41,4.931738294441815,Good,28-28
29.32,51.48,40.11,20,0,22,6.107798869637493,Excellent,Urea
25.99,55.37,65.56,9,4,12,5.371367686941171,Moderate,28-28
33.65,66.5,65.99,9,8,32,9.497154575149256,Poor,DAP
29.23,55.19,29.27,20,2,20,10.635055003483895,Good,28-28
25.5,65.19,38.34,40,0,2,6.119990250500786,Excellent,Urea
26.92,56.83,44.88,34,2,3,6.845497215104484,Excellent,Urea
35.51,70.33,59.14,40,0,0,10.787510926117992,Poor,DAP
27.1,61.29,41.14,28,3,16,6.746566523946751,Excellent,10-26-26
32.66,55.25,20.0,0,13,16,10.972173519039108,Poor,10-26-26
35.8,55.37,57.55,7,8,27,7.91764062325711,Poor,14-35-14
29.38,54.47,52.56,22,0,24,7.2749756283033875,Good,14-35-14
36.66,76.82,39.74,7,8,30,4.933824362138692,Poor,10-26-26
32.53,60.02,29.35,10,4,42,8.251703232127873,Moderate,Urea
32.66,74.93,33.56,13,0,12,5.496903174356002,Poor,17-17-17
34.63,63.8,24.01,11,0,38,9.709507968457093,Poor,Urea
24.84,62.63,36.65,7,8,28,8.757019921038275,Good,10-26-26
29.0,44.56,33.96,16,1,16,10.939740369092467,Good,20-20
35.26,53.82,24.93,21,2,19,4.137468885221005,Poor,Urea
33.42,55.5,64.41,5,5,32,10.980545000511269,Poor,17-17-17
28.04,55.51,49.43,40,0,4,8.810705651954095,Good,28-28
34.9,61.86,35.47,22,4,26,11.23922005767794,Moderate,20-20
22.34,53.62,38.61,16,1,5,11.489459372759452,Good,17-17-17
28.11,47.2,36.8,10,0,35,9.36964373923719,Good,20-20
34.35,66.79,51.52,4,9,24,6.625089006629139,Moderate,17-17-17
28.74,48.61,35.72,14,3,37,6.504684603367631,Excellent,14-35-14
22.56,50.58,29.13,12,0,17,9.870919453068332,Good,20-20
26.95,50.63,43.0,28,0,14,4.80503068044775,Good,10-26-26
26.39,54.79,46.15,25,0,19,6.778084316192936,Excellent,DAP
30.13,72.21,35.94,39,3,0,6.694023987866674,Moderate,14-35-14
35.71,67.62,25.16,35,0,2,4.785824390009807,Moderate,17-17-17
28.88,60.85,28.57,19,0,40,6.703462696622687,Excellent,10-26-26
27.05,44.74,56.64,11,0,4,7.748495384204308,Moderate,10-26-26
29.34,44.01,41.14,42,0,0,11.425457951527148,Good,14-35-14
39.33,67.44,37.85,7,0,37,7.711945234370734,Moderate,14-35-14
28.53,59.01,60.57,8,0,40,4.661280697423012,Moderate,28-28
23.12,58.63,37.49,33,3,0,8.67427900677201,Good,14-35-14
31.53,58.95,51.37,17,0,21,5.723062107599164,Poor,14-35-14
33.55,60.65,58.59,8,2,9,4.970590398617373,Poor,20-20
30.15,64.35,67.45,14,12,11,6.493040001369572,Moderate,20-20
39.81,63.65,63.69,11,4,37,10.375370598429306,Poor,14-35-14
34.51,52.14,70.0,4,11,26,6.099411662423836,Moderate,28-28
35.66,54.44,42.29,26,0,18,10.821244859455998,Moderate,17-17-17
25.65,62.92,28.49,44,0,2,11.991129493284763,Good,14-35-14
28.51,44.09,28.38,36,0,0,8.743587567824246,Good,10-26-26
30.09,54.43,60.02,12,0,31,8.869243175209796,Poor,17-17-17
22.27,61.81,43.11,10,15,20,8.025735330950784,Good,DAP
38.38,65.51,46.26,9,18,17,7.35416772366943,Good,28-28
32.61,50.77,63.48,8,0,39,8.3946215532247,Poor,Urea
26.99,47.9,45.66,18,0,11,11.109613216692708,Good,10-26-26
29.77,63.41,50.3,16,0,7,9.029941413793011,Moderate,17-17-17
28.27,59.38,45.0,13,3,41,5.896738258122202,Good,10-26-26
33.5,53.07,46.85,24,0,29,10.274347989596665,Moderate,17-17-17
37.95,68.37,55.82,37,4,0,4.4608748176895725,Poor,14-35-14
25.06,64.02,38.39,26,3,22,4.4019186234694265,Good,DAP
26.79,62.91,25.01,14,0,35,5.3725515829045705,Good,DAP
26.72,52.56,31.72,12,0,41,10.484162303115015,Good,DAP
22.39,61.19,37.56,21,4,21,5.1478742924059,Good,14-35-14
30.98,72.26,70.0,3,6,26,9.67683757692089,Poor,14-35-14
30.37,74.96,45.96,3,18,20,5.061159763998723,Poor,Urea
36.58,61.79,40.55,16,2,44,9.070583072589262,Moderate,DAP
26.45,60.78,50.52,18,0,24,9.912237414523217,Moderate,28-28
25.6,52.6,54.46,13,0,13,8.700169587658243,Moderate,Urea
35.57,72.13,33.41,35,2,0,11.96592829837099,Poor,Urea
33.06,60.37,69.48,12,0,39,10.493924504885422,Poor,28-28
29.39,53.28,40.12,17,0,21,8.130020606461727,Good,Urea
28.21,59.37,42.81,46,4,4,8.76157710179607,Good,17-17-17
35.57,60.63,45.71,7,4,31,11.356835237319167,Moderate,14-35-14
37.32,76.39,48.4,9,20,18,9.573486454145826,Poor,28-28
40.0,56.27,40.77,13,2,37,7.580964888402731,Moderate,Urea
39.82,70.94,30.3,8,3,30,8.387153493346736,Poor,28-28
38.99,74.78,27.58,9,0,17,8.464714916293882,Poor,Urea
27.9,58.51,31.93,36,3,3,6.374933951760471,Excellent,20-20
33.88,68.15,42.03,9,12,32,7.774806609441672,Moderate,28-28
40.0,71.79,58.99,19,1,39,11.56022789610305,Poor,14-35-14
30.18,53.72,36.61,10,0,14,11.77116966472682,Moderate,17-17-17
32.53,56.27,29.85,33,0,0,5.878572190275955,Moderate,17-17-17
33.72,50.47,44.08,11,0,16,11.908355699376052,Moderate,10-26-26
31.86,51.97,62.52,5,11,33,8.246594701712496,Poor,28-28
34.28,52.14,44.07,39,4,0,11.261683511840754,Moderate,10-26-26
25.94,60.8,62.34,11,0,19,9.30604660471482,Moderate,Urea
26.63,56.66,45.46,23,1,21,7.008705018975335,Excellent,DAP
35.09,63.88,46.21,26,4,25,11.010820580406286,Moderate,20-20
32.66,59.08,54.63,14,2,9,4.311860591154844,Poor,Urea
34.76,67.48,24.8,34,0,0,9.74287444882754,Poor,17-17-17
31.21,56.6,34.03,18,2,40,5.824195876406571,Moderate,14-35-14
34.72,67.85,69.81,4,4,29,7.093574432363714,Moderate,Urea
23.38,55.92,50.56,7,20,19,10.492593756712402,Moderate,14-35-14
30.14,55.49,45.37,34,4,0,9.134726097920591,Moderate,DAP
29.71,50.93,41.83,12,4,39,11.139567705773237,Good,14-35-14
30.88,51.0,46.08,8,5,27,5.953852604407873,Moderate,28-28
31.28,68.41,27.47,19,0,25,4.587266629627167,Moderate,10-26-26
32.92,77.29,48.08,11,14,22,10.24932049917599,Poor,10-26-26
25.87,69.73,28.7,16,2,40,5.875419507509194,Good,17-17-17
30.53,63.85,56.3,39,1,1,11.431167413509986,Poor,20-20
37.03,69.99,42.75,39,0,0,5.961277963365276,Moderate,14-35-14
37.38,70.59,66.29,8,2,17,7.319929963479799,Poor,20-20
28.44,55.23,33.64,24,0,17,6.883706733804758,Excellent,10-26-26
24.57,49.59,48.59,25,0,19,11.14802615807626,Good,17-17-17
25.23,48.23,21.3,13,17,13,10.927910349200577,Moderate,Urea
30.98,60.86,33.37,12,0,44,11.143675903393609,Moderate,20-20
28.45,55.92,48.02,18,2,19,8.96285274796847,Good,17-17-17
22.21,43.72,21.74,14,15,14,4.689046902972764,Moderate,Urea
36.2,55.53,54.66,12,1,37,4.022693226230003,Poor,10-26-26
32.48,64.01,50.17,11,1,39,6.839456596786887,Moderate,20-20
29.67,60.0,70.0,13,3,8,10.430233279151157,Moderate,Urea
30.62,59.17,45.5,36,0,3,8.754815549288416,Moderate,20-20
29.51,55.64,28.32,16,0,33,7.830511266313008,Good,Urea
29.64,54.26,30.97,8,2,11,5.172891888828728,Good,Urea
30.83,64.19,23.01,8,2,27,7.6304109174275805,Poor,Urea
34.15,50.64,39.17,41,0,0,4.901005547331765,Moderate,17-17-17
32.54,52.1,29.86,7,8,27,10.514751027070956,Moderate,20-20
35.15,65.46,50.44,24,4,19,11.916350080254844,Poor,Urea
32.88,70.34,29.01,7,0,41,4.795883009059847,Poor,14-35-14
32.26,57.08,42.58,35,0,0,5.9296356841078,Moderate,Urea
28.94,60.34,31.18,12,4,36,4.659780446240012,Good,17-17-17
24.61,43.14,27.28,45,1,0,11.731560136162608,Good,28-28
32.63,71.17,55.93,11,10,27,8.651487709392732,Poor,Urea
31.18,72.57,46.74,9,7,27,5.146662819582668,Poor,14-35-14
23.69,57.9,39.61,6,11,31,9.37061909931778,Good,14-35-14
32.48,53.65,28.91,41,3,0,7.523587992883153,Moderate,17-17-17
28.7,53.21,40.31,26,0,14,8.305322158539052,Good,14-35-14
32.8,71.66,44.08,12,9,14,8.150174892270094,Poor,Urea
37.65,60.86,24.45,7,0,34,6.697992936571971,Moderate,10-26-26
26.1,50.4,41.08,3,16,17,8.28102899311645,Good,28-28
31.22,74.54,61.36,9,0,38,4.738789439119804,Poor,Urea
36.78,69.9,38.86,13,1,37,7.023702325342634,Good,DAP
38.75,58.17,52.93,33,0,3,6.0713744806178855,Moderate,28-28
29.13,47.06,44.06,1,17,12,6.635670579996941,Excellent,20-20
28.65,62.64,41.6,30,0,1,6.8065018390268,Excellent,DAP
20.54,40.79,56.58,32,0,2,10.955376867242215,Moderate,28-28
27.19,62.12,35.74,45,0,0,10.930896190736307,Good,Urea
29.74,53.77,40.06,41,2,0,5.669952968177402,Good,17-17-17
33.98,67.67,62.06,10,10,15,11.54304438957929,Poor,DAP
28.91,67.6,39.3,9,4,12,4.763232072240792,Good,DAP
26.09,50.03,60.84,10,17,15,10.980354009972036,Moderate,20-20
29.22,54.96,70.0,32,0,0,8.643298730430512,Moderate,10-26-26
27.68,66.84,28.69,9,18,20,8.118362189562985,Good,28-28
21.94,46.3,27.7,10,0,14,7.838658367741111,Good,14-35-14
32.27,54.7,59.44,9,2,39,7.350336493501539,Moderate,DAP
29.59,47.26,67.15,36,0,0,5.580894716196102,Moderate,14-35-14
38.97,61.93,48.53,37,0,0,8.610292439558755,Moderate,DAP
40.0,63.37,45.26,36,0,0,7.154790658280355,Good,14-35-14
32.81,73.39,41.77,6,2,36,5.4662593697306665,Poor,28-28
36.48,66.13,30.41,13,4,9,4.807750133414076,Moderate,DAP
31.25,67.15,42.57,45,4,1,9.083586591690487,Moderate,17-17-17
24.83,57.76,31.75,17,0,23,7.938807423544046,Good,14-35-14
29.72,53.18,42.19,19,3,33,6.540751309003585,Excellent,DAP
27.26,43.94,42.1,22,0,21,4.395529526869299,Good,14-35-14
34.34,55.85,27.98,39,0,0,8.96879144500957,Moderate,28-28
23.7,41.13,58.8,8,15,14,5.922636327486088,Moderate,Urea
33.32,71.88,37.86,8,4,32,10.581901168212974,Poor,20-20
27.34,55.87,43.75,38,0,0,8.370343799181118,Good,10-26-26
22.71,49.95,45.22,6,12,23,11.893601516323084,Good,14-35-14
29.55,59.76,58.15,12,0,12,4.841655308452332,Moderate,14-35-14
33.39,53.49,50.08,13,5,17,9.644044937564969,Poor,28-28
31.64,68.77,39.39,37,0,0,5.474887351554888,Moderate,20-20
23.18,46.72,29.53,16,17,7,4.818433816240045,Good,17-17-17
24.94,66.7,66.09,7,0,10,8.299563730716665,Moderate,17-17-17
21.74,44.09,59.39,10,17,19,11.306874386407827,Moderate,Urea
30.28,63.74,54.26,35,0,0,5.422216291822764,Poor,17-17-17
23.22,49.73,51.54,20,0,22,5.626869994390471,Moderate,20-20
29.69,47.64,46.87,25,3,20,9.561202795296698,Good,14-35-14
35.79,55.43,70.0,15,7,16,6.678735572928703,Moderate,DAP
38.68,77.89,35.76,10,11,26,9.875669681742195,Poor,14-35-14
34.07,60.31,40.04,13,0,40,8.00359678626986,Moderate,20-20
29.16,66.79,59.72,22,0,22,8.727734379601944,Moderate,17-17-17
36.5,69.77,62.08,12,2,44,6.670550535241761,Moderate,10-26-26
27.05,63.35,58.77,7,17,13,4.681331431841399,Moderate,DAP
31.49,71.13,61.76,10,0,33,10.979260909003704,Poor,28-28
30.84,59.19,45.38,21,0,23,4.44913076691383,Moderate,14-35-14
34.3,52.7,60.28,9,8,25,9.517217456126184,Poor,20-20
31.13,73.3,29.78,3,3,29,6.29320580759258,Moderate,DAP
28.87,58.01,36.28,28,2,20,11.073958771586556,Good,20-20
36.02,63.58,41.22,8,4,13,8.553026373406556,Moderate,14-35-14
35.93,59.27,55.76,35,4,0,7.825877457425286,Poor,DAP
32.15,54.75,62.62,12,2,38,5.108250662004825,Poor,DAP
23.42,58.34,36.7,43,4,2,10.047657242782227,Good,28-28
24.23,54.91,32.3,10,20,17,6.451271181259956,Excellent,20-20
28.51,48.44,45.73,12,1,33,8.50391761129524,Good,Urea
32.06,55.34,56.8,14,0,36,6.193895638212873,Moderate,DAP
31.18,54.19,43.3,40,0,0,8.33341980366323,Moderate,17-17-17
33.59,54.6,51.9,10,0,45,9.066537681498474,Poor,Urea
30.36,59.8,70.0,17,0,31,4.717053334545157,Poor,Urea
28.79,64.17,68.25,7,14,26,8.809876956903857,Moderate,20-20
28.74,44.89,43.99,18,1,22,7.1987846523411605,Excellent,14-35-14
32.33,48.88,31.39,32,2,0,6.658506167618226,Good,DAP
39.12,61.14,51.1,12,20,21,11.474579566296695,Poor,Urea
34.71,54.08,46.09,11,0,12,4.208435621350662,Moderate,Urea
30.34,64.88,34.89,14,0,9,9.685507685019882,Moderate,17-17-17
27.59,52.12,42.52,12,3,40,9.232436176620164,Good,17-17-17
35.14,69.39,45.5,12,0,39,8.376451517819458,Moderate,Urea
29.61,55.37,42.37,44,0,4,8.53922789152282,Good,10-26-26
27.8,61.15,38.19,16,0,40,7.857456350447313,Good,14-35-14
39.34,73.55,37.74,12,1,41,10.6165900572151,Poor,10-26-26
25.49,58.9,27.75,10,0,10,4.415452485783953,Good,10-26-26
30.35,62.68,46.39,38,0,1,5.10424626912307,Moderate,20-20
29.31,65.11,40.63,20,0,23,8.009162758424564,Good,14-35-14
30.84,76.53,34.0,11,0,39,4.058453768246423,Poor,Urea
34.51,54.23,48.09,21,0,23,6.308396507764819,Good,DAP
29.97,59.98,41.02,21,2,24,6.52362891502526,Excellent,10-26-26
29.54,46.05,47.43,10,22,13,9.334490784054289,Good,10-26-26
29.6,65.96,27.64,18,2,21,8.802003215485772,Good,DAP
32.18,62.78,23.55,4,4,30,6.2562879200983605,Moderate,20-20
32.29,62.31,33.23,39,4,1,10.641879366829908,Moderate,10-26-26
36.35,69.02,43.17,11,14,18,4.504583519250293,Moderate,28-28
37.33,59.48,53.07,14,0,38,5.273260368168178,Poor,DAP
38.06,52.11,41.53,10,4,43,11.38577507893541,Moderate,14-35-14
29.52,68.99,56.83,14,3,33,4.339666082404156,Moderate,20-20
40.0,78.86,52.13,10,9,28,9.35433021144307,Poor,17-17-17
22.07,51.67,51.97,20,0,26,9.962977997484694,Moderate,14-35-14
30.67,50.16,40.76,14,0,10,7.032543001857484,Good,17-17-17
25.98,62.89,61.12,11,5,34,5.490867821167688,Moderate,10-26-26
29.25,53.85,33.95,18,1,20,9.364525592287093,Good,14-35-14
26.51,60.56,35.77,10,0,9,8.929835487170424,Good,DAP
26.7,52.31,61.77,10,6,29,10.76574556020172,Moderate,DAP
25.95,62.86,51.74,21,0,25,8.473424239263386,Moderate,20-20
24.2,60.2,34.14,19,4,27,4.638640840400614,Good,28-28
23.0,52.82,37.28,24,0,28,5.007818880940646,Good,DAP
31.77,57.58,49.46,10,0,11,6.583710300880655,Good,20-20
30.35,73.19,41.73,3,21,21,9.67373847750763,Poor,17-17-17
32.72,56.31,41.59,9,0,9,9.602739035494306,Moderate,17-17-17
32.17,56.59,62.96,11,10,26,4.644982497849072,Poor,28-28
29.6,58.17,40.56,17,4,38,9.781234683815258,Good,DAP
29.06,62.14,45.05,3,18,16,10.429569175160545,Good,28-28
25.43,50.72,42.78,44,0,2,9.03065070673848,Good,Urea
31.93,61.7,61.0,3,11,29,4.961900561664925,Poor,17-17-17
38.76,72.35,28.4,18,0,16,4.898230340956348,Poor,28-28
22.95,47.87,42.49,7,14,17,4.396516029208951,Good,14-35-14
35.14,69.77,31.06,18,0,20,11.011599804551135,Moderate,10-26-26
22.81,48.89,28.47,16,0,11,4.876126220741315,Good,20-20
38.07,62.7,66.49,31,0,0,11.927344083692194,Poor,20-20
24.17,62.74,42.08,39,0,3,10.02155461411109,Good,17-17-17
29.03,66.58,27.4,39,0,4,4.263221428165981,Good,28-28
37.98,57.42,48.64,4,0,8,11.805616188873127,Moderate,10-26-26
24.2,63.32,30.41,14,21,16,5.309882631417484,Good,17-17-17
39.47,72.83,59.41,13,1,40,10.086201327660216,Poor,28-28
32.72,59.26,37.37,38,2,4,5.2915030187124925,Moderate,10-26-26
23.61,40.7,39.71,6,18,12,5.7988787101326,Good,14-35-14
24.04,65.32,45.42,7,0,11,7.759120660574099,Good,20-20
26.11,65.75,70.0,5,8,26,6.26170455777294,Good,17-17-17
32.02,53.18,50.78,21,3,17,5.295364295433747,Poor,Urea
29.17,59.16,55.51,14,18,8,5.006976780892069,Moderate,14-35-14
28.74,54.8,58.08,12,0,7,8.762480773768171,Moderate,14-35-14
28.05,53.77,30.81,35,4,1,6.268128479118798,Excellent,20-20
30.96,57.8,42.72,39,3,0,5.026160328761114,Moderate,14-35-14
32.12,70.24,29.28,10,0,35,6.0790868828987765,Moderate,20-20
31.52,56.11,29.79,22,2,21,11.579706440655542,Moderate,Urea
39.41,63.5,41.68,17,0,10,8.847609400695186,Moderate,10-26-26
24.4,59.68,29.94,9,19,19,6.805330433333407,Excellent,14-35-14
37.61,56.44,61.31,6,13,31,6.252909597554299,Moderate,17-17-17
26.71,59.61,29.75,31,1,1,11.262925692291812,Good,28-28
35.3,65.91,61.45,38,2,4,9.338387989047522,Poor,28-28
26.25,48.11,47.36,8,14,13,4.329440062466276,Good,DAP
23.41,47.11,60.88,34,0,0,6.895966569352428,Good,14-35-14
26.86,58.4,49.47,15,15,10,4.185747827259064,Good,14-35-14
30.4,64.62,29.5,23,0,22,7.368520848209783,Good,20-20
31.84,63.65,43.05,9,3,10,5.513024307736747,Moderate,17-17-17
35.66,67.28,53.18,9,15,21,5.750911064870686,Poor,10-26-26
32.88,53.21,20.0,4,9,25,6.931895358659445,Moderate,17-17-17
27.68,46.99,22.43,35,2,0,7.270655865437618,Good,17-17-17
31.06,58.96,32.69,13,0,41,8.885812621156827,Moderate,DAP
29.43,42.86,23.41,14,16,12,4.543279381491834,Moderate,DAP
33.89,55.98,45.78,10,7,32,9.03760298997327,Moderate,20-20
37.59,73.0,62.01,13,0,37,5.3696468435337765,Poor,10-26-26
27.06,58.24,46.67,7,13,11,8.59572267012652,Good,20-20
32.94,59.38,30.73,38,0,0,5.815425791914102,Moderate,14-35-14
28.39,51.88,59.74,6,5,33,9.479591626148933,Moderate,DAP
31.18,55.41,33.33,19,2,41,7.695508236538645,Moderate,17-17-17
26.88,60.42,29.07,8,20,13,9.833563967647097,Good,20-20
28.78,46.7,36.68,21,3,22,11.508365545023407,Good,28-28
22.15,54.75,39.9,24,0,20,4.093164771463017,Good,28-28
34.37,52.58,39.35,5,13,10,7.932359163071744,Moderate,10-26-26
38.93,72.2,68.8,16,4,36,9.425239524885152,Poor,Urea
33.86,61.51,60.88,9,5,28,6.592230798680771,Moderate,10-26-26
29.29,49.2,35.91,16,1,40,6.159968829030286,Excellent,10-26-26
26.65,61.13,36.81,20,0,19,10.423670772499957,Good,10-26-26
23.94,46.32,39.99,19,4,19,9.165680084633202,Good,Urea
30.97,58.0,39.5,20,0,19,6.61832897754812,Good,20-20
30.01,51.08,29.77,38,2,0,9.566042417935195,Moderate,DAP
27.0,61.54,48.67,22,0,23,9.671410221152584,Good,17-17-17
23.87,50.93,44.6,9,20,17,6.830594772241361,Excellent,14-35-14
37.83,58.79,52.48,36,4,3,11.85971681600444,Poor,Urea
28.0,47.27,57.35,13,0,13,6.932602151121023,Good,Urea
28.02,63.79,48.61,9,0,8,7.276159583748153,Excellent,17-17-17
29.13,67.17,44.42,5,4,15,8.546524091053946,Good,28-28
34.41,62.43,33.3,25,0,28,5.775943012447994,Moderate,28-28
29.76,61.14,53.09,3,13,32,7.872029841090007,Moderate,DAP
25.61,56.5,60.49,13,0,40,9.595592095250458,Moderate,10-26-26
22.49,46.82,30.38,33,0,0,7.570354507303488,Good,Urea
29.13,46.65,36.41,5,12,19,7.586987109494713,Good,14-35-14
31.29,60.08,42.87,18,2,28,6.461704280499743,Good,17-17-17
38.61,69.3,41.21,39,3,0,11.732184060062265,Moderate,20-20
29.54,54.01,70.0,15,4,30,11.038431919745506,Moderate,DAP
34.72,64.79,24.84,24,1,16,7.577189475244725,Poor,20-20
33.47,61.96,52.46,14,2,29,5.9816881923883205,Poor,20-20
30.67,67.01,70.0,9,0,36,5.748439802216168,Poor,28-28
23.84,40.88,64.6,11,1,12,6.758229113526428,Good,Urea
35.5,64.73,50.91,11,0,38,6.854095084068258,Moderate,14-35-14
26.3,56.35,38.58,39,0,2,8.290544512609682,Good,14-35-14
21.44,43.3,36.7,23,0,15,10.459475007905084,Good,17-17-17
31.67,71.83,25.15,42,0,0,7.691683336869582,Poor,20-20
34.02,65.9,36.28,20,1,16,10.203851517789955,Moderate,14-35-14
27.74,58.79,39.22,7,8,31,11.57069559395064,Good,28-28
34.47,62.06,31.47,10,9,35,5.156120465748194,Moderate,14-35-14
22.28,44.81,70.0,8,4,9,6.465449990739754,Good,28-28
32.67,66.69,70.0,14,7,16,6.65128384003302,Moderate,Urea
38.27,69.52,41.61,6,0,35,11.101826341853553,Moderate,DAP
34.72,55.96,37.9,9,1,18,11.307800267092173,Moderate,10-26-26
24.93,55.08,70.0,39,1,2,9.275768057290527,Moderate,Urea
29.31,44.74,47.53,8,10,16,6.431100384605595,Excellent,DAP
37.76,59.22,56.24,15,0,37,10.645154431620623,Poor,17-17-17
27.61,57.05,25.26,18,0,37,7.418896434592152,Excellent,20-20
24.83,54.72,32.76,32,4,4,5.005870001974175,Good,10-26-26
33.76,53.8,61.55,10,5,35,10.585769593640958,Poor,DAP
40.0,60.45,33.52,7,0,41,7.920631049887157,Moderate,17-17-17
36.02,74.78,38.64,18,4,20,11.41753637963988,Poor,14-35-14
29.17,58.72,20.0,12,9,34,4.698972079541472,Moderate,10-26-26
29.35,51.42,70.0,37,0,0,4.783805722893922,Moderate,28-28
32.78,63.54,36.29,25,1,24,10.763656277876605,Moderate,17-17-17
33.16,56.99,39.99,16,2,9,6.070153459039398,Good,14-35-14
32.62,52.77,37.75,19,3,33,10.31922135335102,Moderate,Urea
32.78,73.78,36.5,1,17,16,5.893478961587286,Poor,Urea
22.5,43.53,24.16,38,0,0,8.448519073521545,Moderate,10-26-26
30.9,58.59,38.32,13,0,40,11.666125502803734,Moderate,20-20
34.54,55.21,45.01,8,2,13,11.621935797564586,Moderate,20-20
21.41,53.24,26.72,21,0,17,6.055109968991327,Excellent,14-35-14
29.97,69.39,25.39,37,4,0,11.507950774643462,Good,10-26-26
25.29,61.48,27.71,7,6,32,7.349368955915833,Excellent,Urea
32.78,68.98,42.07,6,9,30,4.819107060273688,Moderate,14-35-14
27.38,50.06,24.55,43,0,0,9.635666033360398,Moderate,20-20
34.33,67.03,36.49,5,16,22,10.023203718953903,Moderate,DAP
20.45,45.71,55.91,40,0,0,8.911036906832756,Moderate,DAP
33.66,76.53,54.93,41,0,0,9.67373528597163,Poor,DAP
27.79,51.33,28.88,42,3,0,11.749853640350937,Good,20-20
30.52,54.99,69.02,43,2,0,4.685624034363773,Poor,10-26-26
28.83,64.74,44.66,39,0,0,8.199683547534601,Good,28-28
31.78,66.32,62.44,19,0,22,7.409686097024474,Moderate,17-17-17
28.49,61.78,47.46,35,0,0,4.420489778696022,Good,14-35-14
26.7,61.16,69.76,8,5,28,11.821241289124732,Moderate,17-17-17
23.59,48.13,28.61,40,0,1,7.881892957246028,Good,DAP
32.73,67.1,34.06,8,0,6,10.25219607676577,Moderate,28-28
33.44,67.04,56.66,7,4,29,5.007355372372531,Poor,10-26-26
27.3,58.19,21.84,8,5,34,7.54300392711446,Moderate,DAP
30.79,53.82,68.44,11,12,31,4.325092464654211,Poor,14-35-14
